Date,AAPL,MSFT,GOOGL,TSLA,AMZN,JNJ,BRK-B,JPM,WMT,DIS,PG,V,PYPL,NFLX,CRM,CSCO,INTC,T,BA,MA,XOM,PEP,ADBE,CMCSA,KO,HD,UNH,TMUS
2015-01-02 00:00:00-05:00,24.49868392944336,40.53483200073242,26.477500915527344,14.620667457580566,15.425999641418457,82.47737884521484,149.1699981689453,48.84926223754883,71.4317398071289,87.37625885009766,69.97554016113281,62.38138961791992,,49.84857177734375,59.2400016784668,20.988256454467773,28.36302375793457,12.934328079223633,113.65721893310547,81.03194427490234,62.658451080322266,73.41363525390625,72.33999633789062,23.791149139404297,31.85019874572754,84.46321105957031,88.21615600585938,27.299999237060547
2015-01-05 00:00:00-05:00,23.80851173400879,40.16209411621094,25.972999572753906,14.005999565124512,15.10949993133545,81.9013442993164,147.0,47.332733154296875,71.22383880615234,86.09940338134766,69.642822265625,61.00438690185547,,47.31142807006836,58.16999816894531,20.570161819458008,28.043210983276367,12.812125205993652,112.87007141113281,78.75267028808594,60.94399642944336,72.8617172241211,71.9800033569336,23.305952072143555,31.85019874572754,82.6911392211914,86.76307678222656,26.93000030517578
2015-01-06 00:00:00-05:00,23.810762405395508,39.57262420654297,25.332000732421875,14.085332870483398,14.76449966430664,81.49888610839844,146.83999633789062,46.105438232421875,71.7726821899414,85.64270782470703,69.32557678222656,60.611297607421875,,46.50143051147461,57.20000076293945,20.562562942504883,27.52056312561035,12.831219673156738,111.5406265258789,78.58245086669922,60.6199951171875,72.3097915649414,70.52999877929688,23.001930236816406,32.09204864501953,82.43799591064453,86.58804321289062,26.8700008392334
2015-01-07 00:00:00-05:00,24.144634246826172,40.07539749145508,25.25749969482422,14.063332557678223,14.920999526977539,83.29805755615234,148.8800048828125,46.175777435302734,73.67696380615234,86.51880645751953,69.68922424316406,61.42338180541992,,46.74285888671875,56.93000030517578,20.75260353088379,28.097806930541992,12.906031608581543,113.2723617553711,79.8048324584961,61.23424530029297,74.42420196533203,71.11000061035156,22.981109619140625,32.49262619018555,85.26349639892578,87.47210693359375,28.25
2015-01-08 00:00:00-05:00,25.072330474853516,41.25435256958008,25.345500946044922,14.041333198547363,15.02299976348877,83.95298767089844,151.3699951171875,47.2076530456543,75.23197937011719,87.41352081298828,70.48619079589844,62.247222900390625,,47.779998779296875,58.59000015258789,20.91223907470703,28.62044334411621,13.034433364868164,115.27527618408203,81.046142578125,62.25347900390625,75.77682495117188,72.91999816894531,23.480876922607422,32.88566589355469,87.14989471435547,91.64744567871094,29.020000457763672
2015-01-09 00:00:00-05:00,25.09921646118164,40.9076042175293,25.035999298095703,13.77733325958252,14.846500396728516,82.80880737304688,149.47000122070312,46.38685607910156,74.3006362915039,87.84225463867188,69.82850646972656,61.32450485229492,,47.04142761230469,58.15999984741211,21.12508201599121,28.675052642822266,12.995524406433105,115.04786682128906,80.0133056640625,62.16571044921875,75.26374816894531,71.83999633789062,23.443395614624023,32.522865295410156,85.65547943115234,90.78964233398438,29.25
2015-01-12 00:00:00-05:00,24.480758666992188,40.39614486694336,24.85300064086914,13.480667114257812,14.570500373840332,82.52474212646484,148.27999877929688,45.98819351196289,74.8577651977539,88.03797912597656,69.57318878173828,61.2044563293457,,45.547142028808594,57.72999954223633,21.322731018066406,28.550241470336914,13.030539512634277,114.46185302734375,78.98992156982422,60.97098922729492,74.95280456542969,71.12000274658203,23.393413543701172,32.228111267089844,85.27166748046875,89.76547241210938,29.270000457763672
2015-01-13 00:00:00-05:00,24.6981143951416,40.1880989074707,25.09000015258789,13.616666793823242,14.737000465393066,82.6667709350586,148.6300048828125,45.99600601196289,74.2673568725586,88.7183609008789,69.86719512939453,61.38334655761719,,46.255714416503906,57.970001220703125,21.360740661621094,28.47224235534668,13.030539512634277,114.72428131103516,79.1699447631836,60.74825668334961,74.89839172363281,70.58999633789062,23.67245101928711,32.220550537109375,84.70817565917969,90.22064971923828,29.469999313354492
2015-01-14 00:00:00-05:00,24.60400390625,39.84133529663086,25.296499252319336,12.845999717712402,14.66349983215332,82.06704711914062,147.82000732421875,44.409122467041016,72.02214813232422,87.82361602783203,69.62733459472656,60.15464401245117,,46.31999969482422,57.25,21.22391128540039,28.355220794677734,12.96828842163086,114.03330993652344,79.08467864990234,60.57275390625,75.14714813232422,69.98999786376953,23.247648239135742,32.16763687133789,83.81805419921875,90.44823455810547,29.56999969482422
2015-01-15 00:00:00-05:00,23.936241149902344,39.425262451171875,25.20050048828125,12.791333198547363,14.34749984741211,80.8755111694336,147.5800018310547,42.98640441894531,72.66242980957031,87.93546295166016,69.52676391601562,59.58267593383789,,46.25143051147461,55.11000061035156,20.836225509643555,28.23041534423828,12.941049575805664,113.82339477539062,77.93809509277344,60.04627990722656,75.14714813232422,70.29000091552734,23.322614669799805,32.03158187866211,82.48699188232422,91.43734741210938,29.18000030517578
2015-01-16 00:00:00-05:00,23.750255584716797,40.084075927734375,25.523000717163086,12.871333122253418,14.536999702453613,82.0986328125,149.2100067138672,43.72122573852539,72.15518188476562,88.70903778076172,70.60224151611328,60.01106643676758,,48.191429138183594,56.63999938964844,21.041465759277344,28.43323516845703,13.151159286499023,114.38316345214844,79.40685272216797,61.50422668457031,75.62911987304688,71.7300033569336,23.643293380737305,32.14496612548828,85.02668762207031,92.58406829833984,29.139999389648438
2015-01-20 00:00:00-05:00,24.361995697021484,40.2140998840332,25.496999740600586,12.795332908630371,14.472000122070312,79.92855834960938,148.6300048828125,43.54924392700195,72.08866119384766,88.2989501953125,70.55581665039062,60.45594024658203,,49.82857131958008,57.290000915527344,21.337928771972656,28.15241241455078,13.209522247314453,114.76799011230469,79.84272766113281,61.483978271484375,75.80013275146484,71.48999786376953,23.24348258972168,32.621124267578125,84.31620025634766,92.45276641845703,29.540000915527344
2015-01-21 00:00:00-05:00,24.5479793548584,39.806678771972656,26.019500732421875,13.104666709899902,14.862500190734863,80.409912109375,147.17999267578125,43.689945220947266,72.04708099365234,87.76769256591797,70.69918823242188,60.559513092041016,,58.468570709228516,57.709999084472656,21.163097381591797,28.45663070678711,13.228972434997559,115.80877685546875,79.33106231689453,62.01046371459961,75.71463775634766,71.54000091552734,23.226821899414062,32.77229690551758,84.54486083984375,95.69149780273438,30.079999923706055
2015-01-22 00:00:00-05:00,25.186609268188477,40.8555908203125,26.864999771118164,13.441332817077637,15.515999794006348,81.8776626586914,150.14999389648438,45.01886749267578,73.42749786376953,88.68107604980469,71.39270782470703,60.63483428955078,,61.20571517944336,58.0,21.664810180664062,28.792070388793945,13.147274017333984,118.63382720947266,79.95645904541016,62.685455322265625,76.88066864013672,73.4800033569336,23.560007095336914,33.08972930908203,86.61908721923828,99.65673065185547,30.5
2015-01-23 00:00:00-05:00,25.316577911376953,40.8989372253418,27.09749984741211,13.419333457946777,15.619500160217285,80.64665985107422,149.1199951171875,44.3074951171875,73.60211944580078,88.28031158447266,70.19269561767578,60.79724884033203,,62.494285583496094,58.619998931884766,21.444353103637695,28.43323516845703,12.983851432800293,117.7417221069336,79.9659194946289,61.3489875793457,76.59303283691406,74.05999755859375,23.45172119140625,32.7344970703125,86.04745483398438,98.03736877441406,30.15999984741211
2015-01-26 00:00:00-05:00,25.343463897705078,40.751564025878906,26.836000442504883,13.770000457763672,15.482999801635742,80.69402313232422,149.6999969482422,44.377845764160156,73.701904296875,88.51332092285156,69.80305480957031,60.38296890258789,,63.79428482055664,59.779998779296875,21.26191520690918,27.933990478515625,12.909924507141113,117.26066589355469,79.21733093261719,61.936214447021484,76.7174072265625,72.73999786376953,23.609983444213867,32.50019454956055,86.85591125488281,97.69601440429688,30.65999984741211
2015-01-27 00:00:00-05:00,24.456104278564453,36.98066711425781,26.059499740600586,13.732000350952148,15.337499618530273,80.55986022949219,147.64999389648438,43.932289123535156,72.78717803955078,87.581298828125,67.3952865600586,59.07894515991211,,64.88143157958984,57.790000915527344,20.448532104492188,26.670299530029297,12.765961647033691,115.87000274658203,77.48326873779297,61.389469146728516,75.18600463867188,71.45999908447266,23.472549438476562,32.039146423339844,85.87596130371094,96.29547882080078,30.65999984741211
2015-01-28 00:00:00-05:00,25.838674545288086,35.706363677978516,25.62150001525879,13.291333198547363,15.195500373840332,80.07845306396484,144.77999877929688,42.79879379272461,72.19676971435547,86.36968231201172,66.35108947753906,57.98912048339844,,63.20857238769531,56.349998474121094,20.3801212310791,26.350473403930664,12.715381622314453,122.13227844238281,76.50728607177734,59.364540100097656,74.40868377685547,70.25,22.735380172729492,31.68391227722168,85.53297424316406,94.93871307373047,30.09000015258789
2015-01-29 00:00:00-05:00,26.643129348754883,36.41722106933594,25.661500930786133,13.680000305175781,15.58899974822998,80.78870391845703,146.2899932861328,43.51795959472656,72.94515991210938,86.88227844238281,66.75630950927734,58.375152587890625,,63.400001525878906,58.099998474121094,20.69178581237793,26.685894012451172,12.824326515197754,129.25173950195312,77.11370849609375,59.114810943603516,74.64964294433594,71.63999938964844,22.435522079467773,31.819955825805664,87.8848648071289,95.75277709960938,29.549999237060547
2015-01-30 00:00:00-05:00,26.25322914123535,35.021541595458984,26.877500534057617,13.573332786560059,17.726499557495117,79.0210952758789,143.91000366210938,42.509559631347656,70.66668701171875,84.77593231201172,65.68096160888672,60.00164794921875,,63.11428451538086,56.45000076293945,20.0456485748291,25.773223876953125,12.808761596679688,127.14386749267578,77.72964477539062,59.006813049316406,72.90059661865234,70.12999725341797,22.135663986206055,31.11704444885254,85.27166748046875,93.00424194335938,30.18000030517578
2015-02-02 00:00:00-05:00,26.582624435424805,35.78440475463867,26.610000610351562,14.062666893005371,18.223499298095703,79.56558990478516,146.72999572753906,43.361637115478516,71.27373504638672,85.68000030517578,66.32775115966797,60.10287094116211,,63.0099983215332,57.279998779296875,20.395322799682617,26.24906349182129,13.057777404785156,127.92232513427734,78.62985229492188,60.46475601196289,74.10548400878906,71.11000061035156,22.410539627075195,31.434497833251953,85.27983093261719,93.91458129882812,30.34000015258789
